"seq_id","seq_lane","before_total_reads","before_total_bases","before_q20_bases","before_q30_bases","before_q20_rate","before_q30_rate","before_read1_mean_length","before_read2_mean_length","before_gc_content","after_total_reads","after_total_bases","after_q20_bases","after_q30_bases","after_q20_rate","after_q30_rate","after_read1_mean_length","after_read2_mean_length","after_gc_content","passed_filter_reads","corrected_reads","corrected_bases","low_quality_reads","too_many_N_reads","too_short_reads","too_long_reads","duplication_rate","peak","seq_run","library_id","library_plate","library_column","library_row","library_concentration","library_type","sample_type"
"LIB-MJ255-C10_02","10_02",1990,300490,279987,264892,0.931768,0.881533,151,151,0.802356,224,33284,32909,31669,0.988733,0.951478,148,148,0.6011,232,8,12,26,0,1732,0,0.0884422,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ255-C10","LIB00081","10","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ255-C3_02","3_02",1562,235862,221722,210259,0.94005,0.891449,151,151,0.844155,24,2911,2876,2792,0.987977,0.959121,120,122,0.596702,24,3,3,34,0,1504,0,0.307298,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ255-C3","LIB00081","3","C",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ255-F10_02","10_02",1758,265458,247606,234263,0.93275,0.882486,151,151,0.800714,26,3527,3508,3458,0.994613,0.980437,135,136,0.557414,26,7,7,28,0,1704,0,0.14562,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ255-F10","LIB00081","10","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ255-F3_02","3_02",1896,286296,270560,256692,0.945036,0.896597,151,151,0.815317,58,7994,7869,7543,0.984363,0.943583,137,138,0.507631,60,4,5,30,0,1806,0,0.35865,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ255-F3","LIB00081","3","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ256-C10_03","10_03",1986,299886,277494,261631,0.925332,0.872435,151,151,0.822553,18,2292,2276,2212,0.993019,0.965096,127,127,0.57897,18,6,6,30,0,1938,0,0.118832,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ256-C10","LIB00082","10","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ256-C3_03","3_03",1596,240996,229546,217783,0.952489,0.903679,151,151,0.767021,418,62313,61529,59227,0.987418,0.950476,149,148,0.611381,466,6,6,28,0,1102,0,0.235589,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ256-C3","LIB00082","3","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ256-F10_03","10_03",1462,220762,205694,194370,0.931745,0.88045,151,151,0.82059,30,4097,4028,3882,0.983158,0.947523,133,139,0.569685,30,4,4,16,0,1416,0,0.195622,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ256-F10","LIB00082","10","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ256-F3_03","3_03",1998,301698,286292,271546,0.948936,0.900059,151,151,0.781208,278,40995,40491,39118,0.987706,0.954214,147,147,0.619685,304,2,2,44,0,1650,0,0.324324,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ256-F3","LIB00082","3","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ259-C10_04","10_04",828,125028,115861,109568,0.92668,0.876348,151,151,0.775786,66,9528,9383,9051,0.984782,0.949937,144,144,0.543451,70,5,7,22,0,736,0,0.0386473,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ259-C10","LIB00085","10","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ259-C3_04","3_04",566,85466,79991,75672,0.935939,0.885405,151,151,0.765462,38,5302,5236,5060,0.987552,0.954357,139,139,0.444549,38,5,5,8,0,520,0,0.102473,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ259-C3","LIB00085","3","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ259-F10_04","10_04",1784,269384,252852,237780,0.93863,0.88268,151,151,0.666253,576,83770,82524,79151,0.985126,0.944861,145,145,0.577426,606,17,19,34,0,1144,0,0.0358744,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ259-F10","LIB00085","10","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ259-F3_04","3_04",1092,164892,156257,147705,0.947632,0.895768,151,151,0.709392,316,45841,45298,43719,0.988155,0.95371,144,145,0.627015,340,11,14,20,0,732,0,0.0860806,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ259-F3","LIB00085","3","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ262-C10_03","10_03",2198,331898,302626,286444,0.911804,0.863048,151,151,0.806823,220,32203,31719,30390,0.98497,0.943701,146,146,0.6069,232,14,15,54,0,1912,0,0.00818926,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ262-C10","LIB00088","10","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ262-C3_03","3_03",3592,542392,514526,486828,0.948624,0.897557,151,151,0.70122,1050,152145,150136,144623,0.986795,0.95056,144,144,0.55848,1128,40,51,74,0,2390,0,0.150891,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ262-C3","LIB00088","3","C",0.03,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ262-F10_03","10_03",3520,531520,501759,475396,0.944008,0.894408,151,151,0.74045,1056,154537,152613,147223,0.98755,0.952672,146,146,0.61837,1136,38,46,74,0,2310,0,0.124432,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ262-F10","LIB00088","10","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ262-F3_03","3_03",4264,643864,605890,576441,0.941022,0.895284,151,151,0.709187,1794,264357,261216,252305,0.988118,0.95441,147,147,0.632917,1912,41,50,72,0,2280,0,0.0281426,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ262-F3","LIB00088","3","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ263-C10_04","10_04",1812,273612,253351,240373,0.92595,0.878518,151,151,0.800901,282,41611,41091,39688,0.987503,0.953786,147,147,0.625195,302,11,15,32,0,1478,0,0.0220751,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ263-C10","LIB00089","10","C",0.03,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ263-C3_04","3_04",1404,212004,197930,186805,0.933614,0.881139,151,151,0.788075,136,19213,18955,18257,0.986572,0.950242,141,141,0.630198,140,10,13,28,0,1236,0,0.116809,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ263-C3","LIB00089","3","C",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ263-F10_04","10_04",4936,745336,702552,663231,0.942598,0.889842,151,151,0.644529,2506,372707,367044,351544,0.984806,0.943218,148,148,0.548318,2642,46,50,124,0,2170,0,0.0291734,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ263-F10","LIB00089","10","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ263-F3_04","3_04",1352,204152,192437,182455,0.942616,0.893721,151,151,0.764102,296,44223,43693,42234,0.988015,0.955023,149,149,0.619044,314,6,8,24,0,1014,0,0.109467,0,"220613_A00595_0168_BHKNMYDSX3","LIB-MJ263-F3","LIB00089","3","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ260-C10_01","10_01",2424,366024,336757,317779,0.920041,0.868192,151,151,0.771154,256,36874,36326,34889,0.985139,0.946168,144,143,0.609888,268,21,26,22,0,2134,0,0.0214521,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ260-C10","LIB00086","10","C",-0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ260-C3_01","3_01",2080,314080,294280,277730,0.936959,0.884265,151,151,0.740053,456,65698,64980,62713,0.989071,0.954565,144,144,0.630628,470,10,14,44,0,1566,0,0.0740385,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ260-C3","LIB00086","3","C",0,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ260-F10_01","10_01",1898,286598,263155,248351,0.918202,0.866548,151,151,0.779077,74,10210,10076,9681,0.986876,0.948188,137,138,0.52145,74,11,14,32,0,1792,0,0.0432034,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ260-F10","LIB00086","10","F",-0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ260-F3_01","3_01",2374,358474,333948,314108,0.931582,0.876236,151,151,0.739881,198,27149,26707,25596,0.983719,0.942797,137,137,0.52897,202,23,28,58,0,2114,0,0.14743,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ260-F3","LIB00086","3","F",-0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ261-C10_01","10_01",972,146772,135513,127481,0.923289,0.868565,151,151,0.758701,32,4181,4133,4011,0.988519,0.95934,131,129,0.542454,32,5,8,14,0,926,0,0.0576132,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ261-C10","LIB00087","10","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ261-C3_01","3_01",1728,260928,239944,224460,0.919579,0.860237,151,151,0.684756,88,11610,11526,11264,0.992765,0.970198,131,132,0.627907,92,20,23,12,0,1624,0,0.0150463,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ261-C3","LIB00087","3","C",0.14,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ261-F10_01","10_01",1384,208984,190247,177311,0.910342,0.848443,151,151,0.719888,70,9302,9184,8885,0.987315,0.955171,133,132,0.575145,70,15,17,42,0,1272,0,0.0144509,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ261-F10","LIB00087","10","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ261-F3_01","3_01",834,125934,116752,109687,0.927089,0.870988,151,151,0.75449,38,4980,4910,4704,0.985944,0.944578,131,131,0.589357,46,6,9,12,0,776,0,0.0455635,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ261-F3","LIB00087","3","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ279-C10_02","10_02",1539916,232527316,223585194,212466073,0.961544,0.913725,151,151,0.622429,1090970,159533274,157635725,152302975,0.988106,0.954678,146,146,0.628606,1156374,30443,37749,33570,8,349964,0,0.0438323,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ279-C10","LIB00090","10","C",0.04,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ279-C3_02","3_02",139824,21113424,20389715,19382848,0.965723,0.918034,151,151,0.637882,104042,15396307,15203797,14667380,0.987496,0.952656,147,148,0.641794,110206,2274,2861,2702,0,26916,0,0.0469161,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ279-C3","LIB00090","3","C",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ279-F10_02","10_02",1806,272706,247251,232215,0.906658,0.851521,151,151,0.732199,234,33424,33107,32034,0.990516,0.958413,142,142,0.621679,246,14,15,24,0,1536,0,0.00885936,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ279-F10","LIB00090","10","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ279-F3_02","3_02",2350,354850,330490,311580,0.931351,0.878061,151,151,0.757574,322,46787,46229,44707,0.988074,0.955543,145,145,0.651912,356,17,17,42,0,1952,0,0.0953191,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ279-F3","LIB00090","3","F",0.03,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ280-C10_02","10_02",1822,275122,246596,231301,0.896315,0.840722,151,151,0.761655,56,7443,7370,7116,0.990192,0.956066,134,131,0.577052,58,16,20,46,0,1718,0,0.00329308,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ280-C10","LIB00091","10","C",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ280-C3_02","3_02",2744,414344,380845,355351,0.919152,0.857623,151,151,0.715705,138,18070,17853,17286,0.987991,0.956613,131,130,0.646099,154,29,33,52,0,2538,0,0.0444606,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ280-C3","LIB00091","3","C",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ280-F10_02","10_02",1428,215628,197251,185361,0.914775,0.859633,151,151,0.729274,44,5994,5894,5663,0.983317,0.944778,135,136,0.57324,50,16,19,18,0,1360,0,0.0406162,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ280-F10","LIB00091","10","F",0.02,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ280-F3_02","3_02",1472,222272,201804,192037,0.907915,0.863973,151,151,0.853396,44,6200,6091,5846,0.982419,0.942903,140,141,0.572742,48,2,2,32,0,1392,0,0.00815217,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ280-F3","LIB00091","3","F",0.01,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ282-C10_03","10_03",3144,474744,433060,404300,0.912197,0.851617,151,151,0.74383,322,46709,46053,44247,0.985956,0.947291,145,145,0.605879,340,22,27,86,0,2718,0,0.0248092,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ282-C10","LIB00093","10","C",0.03959,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ282-C3_03","3_03",1738,262438,245196,230236,0.934301,0.877297,151,151,0.800139,106,15424,15141,14447,0.981652,0.936657,145,145,0.504279,108,6,6,24,0,1606,0,0.207135,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ282-C3","LIB00093","3","C",0.02545,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ282-F10_03","10_03",1686,254586,230462,216349,0.905242,0.849807,151,151,0.831723,48,6673,6557,6294,0.982617,0.943204,140,137,0.412558,52,9,11,48,0,1586,0,0.00830368,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ282-F10","LIB00093","10","F",0.01992,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ282-F3_03","3_03",2322,350622,326536,307319,0.931305,0.876497,151,151,0.775154,78,9519,9426,9101,0.99023,0.956088,121,122,0.579683,86,18,20,54,0,2182,0,0.14298,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ282-F3","LIB00093","3","F",0.02463,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ283-C10_04","10_04",114090,17227590,16443390,15495236,0.95448,0.899443,151,151,0.557661,77310,11295835,11126196,10672938,0.984982,0.944856,146,146,0.554921,81010,2764,3568,2574,0,30506,0,0.0334648,151,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ283-C10","LIB00061","10","C",0.01608,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ283-C3_04","3_04",746,112646,106463,101155,0.945111,0.89799,151,151,0.784848,220,32694,32158,30782,0.983606,0.941518,148,148,0.606686,228,4,4,16,0,502,0,0.0616622,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ283-C3","LIB00061","3","C",0.00925,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ283-F10_04","10_04",554,83654,76718,72635,0.917087,0.868279,151,151,0.840617,68,9919,9777,9415,0.985684,0.949188,146,145,0.584131,72,0,0,20,0,462,0,0.00722022,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ283-F10","LIB00061","10","F",0.00775,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ283-F3_04","3_04",622,93922,88331,83892,0.940472,0.893209,151,151,0.815932,132,19162,18891,18234,0.985857,0.951571,144,145,0.632502,140,4,4,18,0,464,0,0.0803859,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ283-F3","LIB00061","3","F",0.00937,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ284-C10_03","10_03",3842,580142,544861,515012,0.939186,0.887734,151,151,0.801743,330,44700,44218,42860,0.989217,0.958837,135,135,0.602058,352,27,41,60,0,3430,0,0.248829,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ284-C10","LIB00062","10","C",0.00914,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ284-C3_03","3_03",1360,205360,190677,179832,0.928501,0.875691,151,151,0.857251,74,10986,10840,10417,0.98671,0.948207,148,148,0.637994,82,5,5,46,0,1232,0,0.211765,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ284-C3","LIB00062","3","C",0.01297,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ284-F10_03","10_03",1054,159154,147653,138856,0.927737,0.872463,151,151,0.813922,188,28110,27555,26292,0.980256,0.935326,149,149,0.604625,196,4,5,34,0,824,0,0.106262,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ284-F10","LIB00062","10","F",0.00767,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ284-F3_03","3_03",2056,310456,289406,272043,0.932197,0.876269,151,151,0.856968,138,20510,20241,19429,0.986884,0.947294,148,149,0.667235,152,2,2,40,0,1864,0,0.242218,0,"220627_A00595_0174_BHMV5KDSX3","LIB-MJ284-F3","LIB00062","3","F",0.00666,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ306-C10_01","10_01",17020,2570020,2446608,2308642,0.95198,0.898297,151,151,0.660429,11338,1672100,1646601,1580153,0.98475,0.945011,147,147,0.646011,11812,317,392,470,0,4738,0,0.0298472,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ306-C10","LIB00083","10","C",0.00748,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ306-C3_01","3_01",1534,231634,213760,202599,0.922835,0.874651,151,151,0.856601,10,1456,1446,1407,0.993132,0.966346,145,145,0.538462,10,6,8,28,0,1496,0,0.0664928,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ306-C3","LIB00083","3","C",0.04724,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ306-F10_01","10_01",1500,226500,208471,197589,0.920402,0.872358,151,151,0.842252,36,5057,4929,4652,0.974689,0.919913,138,142,0.484872,36,6,8,28,0,1436,0,0.0293333,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ306-F10","LIB00083","10","F",0.01033,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ306-F3_01","3_01",1692,255492,231489,220329,0.906052,0.862371,151,151,0.886043,12,1776,1730,1608,0.974099,0.905405,148,148,0.508446,12,0,0,34,0,1646,0,0.0106383,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ306-F3","LIB00083","3","F",0.01674,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ307-C10_01","10_01",1830,276330,257049,244043,0.930225,0.883158,151,151,0.857826,36,5249,5190,5000,0.98876,0.952562,146,144,0.53915,38,5,7,50,0,1742,0,0.160656,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ307-C10","LIB00084","10","C",0.00647,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ307-C3_01","3_01",3812,575612,529086,498739,0.919171,0.86645,151,151,0.813343,30,3816,3761,3619,0.985587,0.948375,127,127,0.571279,32,16,20,68,0,3712,0,0.0813221,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ307-C3","LIB00084","3","C",0.02832,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ307-F10_01","10_01",1748,263948,242890,229291,0.920219,0.868698,151,151,0.831611,44,6332,6209,5965,0.980575,0.94204,143,144,0.600126,44,8,8,28,0,1676,0,0.0343249,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ307-F10","LIB00084","10","F",0.01111,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ307-F3_01","3_01",3826,577726,539881,510398,0.934493,0.88346,151,151,0.82423,622,92760,91397,87921,0.985306,0.947833,148,149,0.662322,664,13,18,80,0,3082,0,0.123366,0,"220721_A00595_0179_AHMTTHDSX3","LIB-MJ307-F3","LIB00084","3","F",0.01306,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ336-C10_02","10_02",7424,1121024,1053687,1002540,0.939933,0.894307,151,151,0.847179,200,29017,28609,27535,0.985939,0.948926,144,145,0.55116,216,16,17,114,0,7094,0,0.304688,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ336-C10","LIB00099","10","C",0.01204,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ336-C3_02","3_02",9546,1441446,1344933,1279444,0.933044,0.887611,151,151,0.839796,296,41485,40890,39407,0.985657,0.94991,139,140,0.538677,320,25,29,168,0,9058,0,0.254347,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ336-C3","LIB00099","3","C",0.01879,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ336-F10_02","10_02",5976,902376,841940,794197,0.933026,0.880118,151,151,0.784006,1132,167800,165432,158914,0.985888,0.947044,148,148,0.616073,1184,33,43,140,0,4652,0,0.105756,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ336-F10","LIB00099","10","F",0.01118,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ336-F3_02","3_02",7978,1204678,1125340,1065565,0.934142,0.884523,151,151,0.838504,136,18625,18394,17708,0.987597,0.950765,136,137,0.522362,144,24,27,110,0,7724,0,0.251943,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ336-F3","LIB00099","3","F",0.00725,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ337-C10_03","10_03",4402,664702,624932,590393,0.940169,0.888207,151,151,0.756686,382,54352,53452,51219,0.983441,0.942357,142,142,0.474076,402,26,30,56,0,3944,0,0.196729,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ337-C10","LIB00100","10","C",0.01777,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ337-C3_03","3_03",6310,952810,888163,839697,0.932151,0.881285,151,151,0.816486,142,19409,19109,18422,0.984543,0.949147,136,136,0.556855,144,22,30,108,0,6058,0,0.227892,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ337-C3","LIB00100","3","C",0.01729,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ337-F10_03","10_03",9826,1483726,1407081,1327471,0.948343,0.894687,151,151,0.667424,4250,613536,604737,581547,0.985659,0.947861,144,144,0.617318,4432,128,149,212,0,5182,0,0.0578058,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ337-F10","LIB00100","10","F",0.01875,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ337-F3_03","3_03",3356,506756,474616,448581,0.936577,0.885201,151,151,0.82279,240,34860,34332,33004,0.984854,0.946758,145,145,0.591107,252,9,10,52,0,3052,0,0.230036,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ337-F3","LIB00100","3","F",0.00767,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ338-C10_04","10_04",2316,349716,324951,307243,0.929185,0.87855,151,151,0.806609,90,13031,12813,12280,0.983271,0.942368,144,145,0.560586,92,11,13,52,0,2172,0,0.103627,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ338-C10","LIB00101","10","C",0.00939,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ338-C3_04","3_04",3090,466590,431595,408636,0.924998,0.875792,151,151,0.8232,60,8799,8717,8436,0.990681,0.958745,146,146,0.551654,66,15,15,54,0,2970,0,0.0776699,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ338-C3","LIB00101","3","C",0.01264,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ338-F10_04","10_04",1798,271498,249967,235013,0.920696,0.865616,151,151,0.785803,98,14114,13930,13406,0.986963,0.949837,144,143,0.593666,106,7,8,42,0,1650,0,0.0266963,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ338-F10","LIB00101","10","F",0.01152,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ338-F3_04","3_04",3300,498300,461964,434860,0.92708,0.872687,151,151,0.79769,112,15558,15294,14580,0.983031,0.937138,138,139,0.555791,122,22,25,44,0,3134,0,0.0836364,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ338-F3","LIB00101","3","F",0.01114,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ339-C10_03","10_03",2118,319818,287378,269896,0.898567,0.843905,151,151,0.765695,62,8763,8585,8224,0.979687,0.938491,141,140,0.456465,66,14,15,40,0,2012,0,0.00377715,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ339-C10","LIB00102","10","C",0.01214,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ339-C3_03","3_03",1266,191166,178117,168541,0.93174,0.881647,151,151,0.841122,24,3428,3404,3328,0.992999,0.970828,142,143,0.553384,24,6,6,20,0,1222,0,0.173776,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ339-C3","LIB00102","3","C",0.03764,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ339-F10_03","10_03",952,143752,132687,124805,0.923027,0.868197,151,151,0.766869,2,207,206,200,0.995169,0.966184,101,106,0.478261,2,6,7,28,0,922,0,0.0777311,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ339-F10","LIB00102","10","F",0.05235,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ339-F3_03","3_03",844,127444,114343,107150,0.897202,0.840761,151,151,0.709378,26,3522,3463,3337,0.983248,0.947473,137,133,0.56644,28,4,4,20,0,796,0,0.00473934,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ339-F3","LIB00102","3","F",0.02856,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ342-C10_02","10_02",3196,482596,434820,409156,0.901002,0.847823,151,151,0.79982,104,14824,14617,14044,0.986036,0.947383,142,142,0.559768,106,21,22,64,0,3026,0,0.00813517,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ342-C10","LIB00105","10","C",0.01499,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ342-C3_02","3_02",3962,598262,557388,527986,0.931679,0.882533,151,151,0.807325,118,16498,16227,15593,0.983574,0.945145,139,140,0.610256,124,14,14,60,0,3778,0,0.131247,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ342-C3","LIB00105","3","C",0.02571,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ342-F10_02","10_02",40698,6145398,5875487,5554890,0.956079,0.903911,151,151,0.626474,25816,3818551,3763911,3616792,0.985691,0.947163,147,147,0.6057,27056,435,551,958,0,12684,0,0.0416237,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ342-F10","LIB00105","10","F",0.01864,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ342-F3_02","3_02",4390,662890,601099,571244,0.906785,0.861748,151,151,0.824555,98,13113,12852,12269,0.980096,0.935636,133,133,0.526805,98,18,21,86,0,4206,0,0.00774487,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ342-F3","LIB00105","3","F",0.01413,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ343-C10_01","10_01",2222,335522,308034,288039,0.918074,0.85848,151,151,0.715592,506,74484,73230,70168,0.983164,0.942055,146,147,0.618603,528,29,34,54,0,1640,0,0.00990099,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ343-C10","LIB00106","10","C",0.01054,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ343-C3_01","3_01",2438,368138,338785,317115,0.920266,0.861403,151,151,0.751349,44,5757,5694,5476,0.989057,0.95119,130,130,0.605003,46,23,26,40,0,2352,0,0.0541427,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ343-C3","LIB00106","3","C",0.00804,"ILLUMINA-DNA-PREP","blank"
"LIB-MJ343-F10_01","10_01",5962,900262,805692,747445,0.894953,0.830253,151,151,0.693319,396,55572,54642,52205,0.983265,0.939412,140,140,0.528576,404,103,121,134,0,5424,0,0.00402549,0,"220802_A00595_0182_BHMTY7DSX3","LIB-MJ343-F10","LIB00106","10","F",0.00909,"ILLUMINA-DNA-PREP","blank"
